,berry,blackberry,cherry,citrus,other,raspberry
5937,0,0,0,0,1,0
47644,0,0,0,0,1,0
26827,0,0,0,0,1,0
68094,0,0,0,0,1,0
13099,1,0,0,0,0,0
75631,0,1,0,0,0,0
120546,0,0,0,0,1,0
19131,0,0,0,0,1,0
14851,0,0,0,0,1,0
11822,0,0,1,0,0,0
933,0,0,0,0,1,0
36885,0,0,0,0,1,0
30263,1,0,0,0,0,0
28685,0,0,0,1,0,0
65432,1,0,0,0,0,0
89737,0,0,0,0,1,0
14043,0,0,0,0,1,0
75735,1,0,0,0,0,0
71005,1,0,0,0,0,0
17250,0,0,0,1,0,0
43466,0,1,0,0,0,0
117700,0,0,0,1,0,0
62792,0,0,0,1,0,0
78138,1,0,0,0,0,0
22229,1,0,0,0,0,0
13848,0,0,0,0,0,1
25050,0,0,0,1,0,0
48212,0,0,1,0,0,0
29900,0,0,0,0,1,0
16345,0,0,1,0,0,0
32569,0,0,0,0,1,0
88846,0,0,1,0,0,0
113361,0,0,0,0,1,0
44303,1,0,0,0,0,0
76113,1,0,0,0,0,0
109216,1,0,0,0,0,0
22922,1,0,0,0,0,0
8322,0,0,0,0,1,0
36503,0,0,0,1,0,0
124133,1,0,0,0,0,0
61890,0,0,0,0,1,0
27942,0,0,0,0,0,1
60862,0,0,0,0,0,1
58041,0,0,1,0,0,0
104644,0,0,0,1,0,0
54632,0,0,1,0,0,0
113434,0,0,1,0,0,0
121870,0,0,0,0,1,0
11490,1,0,0,0,0,0
76233,0,1,0,0,0,0
95548,0,0,1,0,0,0
50850,0,0,0,0,1,0
87186,0,0,0,0,1,0
30023,0,0,1,0,0,0
127304,0,0,0,0,1,0
36637,0,0,1,0,0,0
16207,0,0,0,0,0,1
19681,0,0,0,0,1,0
15885,0,0,0,0,1,0
70468,0,0,0,0,1,0
79539,0,0,0,0,1,0
114581,0,0,0,0,1,0
31833,0,0,0,0,1,0
97884,0,0,0,0,1,0
113980,0,0,0,0,1,0
117300,0,0,0,0,1,0
63979,0,0,0,0,1,0
15519,0,0,1,0,0,0
126318,1,0,0,0,0,0
44317,0,0,1,0,0,0
58019,0,0,0,0,1,0
51225,1,0,0,0,0,0
27896,0,1,0,0,0,0
17501,0,0,0,1,0,0
78809,0,0,1,0,0,0
6267,0,0,0,1,0,0
16081,0,0,0,0,0,1
54227,0,0,0,0,1,0
25679,0,1,0,0,0,0
64287,0,0,0,0,0,1
1319,0,0,0,1,0,0
88113,0,0,1,0,0,0
15124,0,1,0,0,0,0
27614,0,0,1,0,0,0
199,0,0,1,0,0,0
10930,1,0,0,0,0,0
76650,0,0,0,0,1,0
16320,0,0,0,1,0,0
13258,0,0,0,1,0,0
86473,0,0,0,1,0,0
77291,0,0,0,1,0,0
69982,0,0,0,1,0,0
120817,1,0,0,0,0,0
5716,0,0,0,0,1,0
29296,0,0,0,0,1,0
128599,0,0,0,0,1,0
55847,0,0,0,0,0,1
1224,0,1,0,0,0,0
72874,0,0,0,0,1,0
97497,0,0,0,0,1,0
31671,0,0,0,0,1,0
119673,0,1,0,0,0,0
113108,0,0,0,0,1,0
80183,0,0,0,0,1,0
68730,0,0,0,0,1,0
47029,0,0,0,1,0,0
109877,0,1,0,0,0,0
74151,0,0,0,1,0,0
25512,0,0,0,0,1,0
103875,1,0,0,0,0,0
15104,0,1,0,0,0,0
94590,0,0,0,0,1,0
129918,0,0,0,1,0,0
35840,0,0,0,1,0,0
102184,0,0,1,0,0,0
33946,0,0,1,0,0,0
8318,0,0,0,0,1,0
31156,0,0,0,0,0,1
50011,1,0,0,0,0,0
55977,0,0,0,0,0,1
39777,0,1,0,0,0,0
67634,0,0,0,0,1,0
1871,0,0,0,0,1,0
104240,1,0,0,0,0,0
79225,0,0,1,0,0,0
45527,0,0,0,0,1,0
94861,0,0,0,0,1,0
16530,0,0,1,0,0,0
3071,0,0,0,0,1,0
4517,1,0,0,0,0,0
113658,0,0,1,0,0,0
10063,0,0,1,0,0,0
28315,0,0,0,1,0,0
52859,0,1,0,0,0,0
111220,1,0,0,0,0,0
104508,0,0,0,0,1,0
82188,0,0,1,0,0,0
118173,0,0,0,1,0,0
118966,0,0,0,1,0,0
49575,0,0,1,0,0,0
82980,0,0,0,0,1,0
110702,0,0,0,0,1,0
31992,0,0,0,1,0,0
118984,0,0,0,1,0,0
15460,0,0,0,0,1,0
106482,0,0,0,0,0,1
11680,0,0,0,0,1,0
41369,0,0,0,0,1,0
97584,0,0,1,0,0,0
71740,0,0,0,0,1,0
23540,1,0,0,0,0,0
2528,0,0,0,1,0,0
24938,0,0,0,0,1,0
26938,0,0,0,0,1,0
50041,0,0,0,0,1,0
11235,0,0,1,0,0,0
112137,0,0,0,0,1,0
66772,0,0,0,0,1,0
117390,0,0,0,0,1,0
81864,0,0,0,0,1,0
110781,0,0,0,0,1,0
71879,0,0,0,0,1,0
41491,0,0,1,0,0,0
61266,0,0,0,0,1,0
19304,0,0,1,0,0,0
36280,0,0,0,1,0,0
42266,0,0,0,0,1,0
26500,0,0,0,0,1,0
36721,0,0,0,0,1,0
81567,0,0,1,0,0,0
81796,0,0,1,0,0,0
104813,0,0,1,0,0,0
31959,0,0,0,0,1,0
97638,0,0,0,0,1,0
46217,0,0,0,1,0,0
107204,0,0,0,0,1,0
40607,0,0,0,0,1,0
49461,0,0,0,0,1,0
16083,0,0,1,0,0,0
3529,0,0,0,1,0,0
43947,0,0,1,0,0,0
47680,0,0,0,1,0,0
32537,0,0,0,1,0,0
69935,1,0,0,0,0,0
26210,0,0,1,0,0,0
26821,0,0,0,0,1,0
19833,0,0,1,0,0,0
2359,0,0,0,0,1,0
97550,0,0,0,0,1,0
80833,0,0,1,0,0,0
24954,0,0,1,0,0,0
17849,0,1,0,0,0,0
113705,0,0,0,0,1,0
73650,0,0,0,0,1,0
84657,0,1,0,0,0,0
115042,0,1,0,0,0,0
123806,0,0,0,0,1,0
55929,0,0,0,1,0,0
104458,0,0,1,0,0,0
5120,0,0,1,0,0,0
76704,0,0,0,0,1,0
12502,0,0,0,0,1,0
36933,0,0,1,0,0,0
104387,0,0,0,0,1,0
64724,0,0,0,0,1,0
97755,0,0,1,0,0,0
42066,1,0,0,0,0,0
104281,0,0,0,1,0,0
109239,0,0,0,0,1,0
99166,0,0,0,0,1,0
42097,0,0,0,0,1,0
11417,0,0,0,1,0,0
90513,1,0,0,0,0,0
2230,0,0,0,0,1,0
36364,0,0,0,1,0,0
107130,1,0,0,0,0,0
42306,0,0,0,0,1,0
107079,0,0,0,0,1,0
40040,0,0,0,1,0,0
122172,0,0,0,1,0,0
129565,0,0,0,0,1,0
129031,0,0,0,0,1,0
86060,0,0,0,0,1,0
41657,0,0,0,0,1,0
38953,0,0,1,0,0,0
125712,0,0,0,0,1,0
94425,0,0,1,0,0,0
125401,0,0,1,0,0,0
56191,1,0,0,0,0,0
11608,0,0,0,0,1,0
65586,0,0,0,0,1,0
80028,0,0,0,0,1,0
69632,0,0,0,0,1,0
9408,0,0,0,0,1,0
21439,0,0,0,0,1,0
47909,0,0,1,0,0,0
12772,0,0,0,0,0,1
125849,1,0,0,0,0,0
85124,0,0,0,0,1,0
12608,0,0,0,1,0,0
90255,0,0,0,0,1,0
6821,0,0,1,0,0,0
128896,0,0,0,0,1,0
5035,0,0,0,0,1,0
96801,0,0,0,0,0,1
89035,0,0,0,1,0,0
98553,0,1,0,0,0,0
11186,0,0,0,0,0,1
34292,1,0,0,0,0,0
80218,0,0,0,0,1,0
99560,0,0,0,0,1,0
110525,0,0,1,0,0,0
93173,0,0,0,0,1,0
124689,0,0,0,0,0,1
68799,1,0,0,0,0,0
18503,0,0,0,0,1,0
114339,0,0,0,1,0,0
39951,1,0,0,0,0,0
112180,0,0,0,0,1,0
4301,0,0,0,0,1,0
2678,0,0,0,0,1,0
10506,0,0,0,0,1,0
128403,0,0,0,0,1,0
19291,0,0,0,0,1,0
82746,0,0,0,0,1,0
78695,0,0,0,0,1,0
43480,0,0,0,0,1,0
98719,0,0,0,1,0,0
99760,0,0,0,0,0,1
41286,0,0,0,0,1,0
94579,0,0,0,0,1,0
26565,0,0,0,1,0,0
53748,0,0,0,0,1,0
84136,1,0,0,0,0,0
102156,1,0,0,0,0,0
50988,0,0,0,0,0,1
103820,0,0,0,0,1,0
68374,0,0,0,1,0,0
90588,0,0,0,0,1,0
52649,0,0,0,0,1,0
72345,0,0,0,0,1,0
128145,0,0,0,0,0,1
18222,0,0,0,0,0,1
73621,0,0,0,0,1,0
53474,0,0,0,1,0,0
52777,0,0,0,0,1,0
126928,0,0,0,0,1,0
2702,0,0,0,0,1,0
51803,0,0,1,0,0,0
67415,0,0,0,0,1,0
90494,0,0,0,0,1,0
63097,0,0,0,0,1,0
5712,0,1,0,0,0,0
28097,0,0,1,0,0,0
100692,0,0,0,0,0,1
65166,0,0,0,0,1,0
62749,0,0,0,0,1,0
90487,0,0,0,0,1,0
10650,0,0,0,0,1,0
55682,1,0,0,0,0,0
39635,0,1,0,0,0,0
95222,0,0,0,0,1,0
64726,0,0,0,0,1,0
64369,0,0,0,1,0,0
76356,0,0,0,1,0,0
127313,0,1,0,0,0,0
38850,0,0,1,0,0,0
11648,1,0,0,0,0,0
117103,0,0,1,0,0,0
121788,0,0,0,0,0,1
103962,0,0,1,0,0,0
13480,0,0,0,0,1,0
87717,0,1,0,0,0,0
45545,0,0,1,0,0,0
10530,0,0,0,0,1,0
110982,0,0,0,0,0,1
76755,0,0,0,0,1,0
34544,0,0,1,0,0,0
58441,0,0,0,0,1,0
85428,0,0,0,1,0,0
112919,0,0,0,0,1,0
120226,0,0,1,0,0,0
11673,0,0,0,0,0,1
16185,0,0,0,0,1,0
19306,0,0,0,0,1,0
44299,0,0,1,0,0,0
33564,0,0,0,1,0,0
88845,0,0,0,1,0,0
55169,0,0,0,0,1,0
122460,1,0,0,0,0,0
87355,1,0,0,0,0,0
42984,0,0,0,0,1,0
92361,1,0,0,0,0,0
50364,0,0,0,0,1,0
88394,0,0,0,0,1,0
92010,0,0,0,0,1,0
48930,0,0,0,0,0,1
23030,0,1,0,0,0,0
78729,0,0,0,0,1,0
48772,0,0,0,0,1,0
6124,0,0,0,0,0,1
86931,0,0,1,0,0,0
113596,0,0,1,0,0,0
25093,1,0,0,0,0,0
97629,0,0,1,0,0,0
9494,0,0,0,0,1,0
77496,0,0,0,0,1,0
42173,1,0,0,0,0,0
24147,0,0,0,0,1,0
16765,0,0,0,0,1,0
101507,1,0,0,0,0,0
106957,0,0,0,0,1,0
84139,0,0,0,0,1,0
79090,0,0,1,0,0,0
81408,0,0,0,0,1,0
73028,0,0,0,1,0,0
9920,0,0,0,0,1,0
80374,0,0,0,1,0,0
44478,0,1,0,0,0,0
97853,0,0,0,0,1,0
54753,0,0,1,0,0,0
101867,0,0,0,0,1,0
108452,0,0,0,0,1,0
104621,0,0,0,1,0,0
103363,0,0,1,0,0,0
54106,0,0,0,1,0,0
43659,0,0,1,0,0,0
99411,0,0,0,0,1,0
122442,0,0,0,0,1,0
97078,0,0,1,0,0,0
41710,0,0,0,0,1,0
76781,0,0,0,1,0,0
108672,0,0,1,0,0,0
93579,0,0,0,0,1,0
23121,0,1,0,0,0,0
57687,0,0,1,0,0,0
18886,0,0,0,0,0,1
98168,1,0,0,0,0,0
9030,0,0,0,1,0,0
46137,1,0,0,0,0,0
120723,0,0,1,0,0,0
101987,1,0,0,0,0,0
35129,0,0,0,1,0,0
81324,0,0,0,0,0,1
105539,0,0,0,0,1,0
4072,0,0,0,0,1,0
87254,1,0,0,0,0,0
17317,0,0,0,0,1,0
114792,0,0,1,0,0,0
9135,0,0,0,0,1,0
10579,1,0,0,0,0,0
121422,0,0,1,0,0,0
35350,0,0,0,0,1,0
80985,0,0,0,0,1,0
87433,0,0,0,1,0,0
110140,0,0,0,0,1,0
48213,1,0,0,0,0,0
75416,0,0,0,1,0,0
998,0,0,0,0,1,0
87424,0,0,1,0,0,0
44302,0,0,1,0,0,0
125871,0,0,1,0,0,0
66733,0,0,0,0,1,0
124902,0,0,0,0,1,0
56214,0,0,0,0,1,0
98491,0,0,0,0,1,0
96505,0,0,0,0,1,0
44833,1,0,0,0,0,0
11236,0,0,1,0,0,0
99266,0,0,0,1,0,0
58042,0,0,1,0,0,0
75212,0,0,0,0,1,0
885,0,0,1,0,0,0
121689,0,0,0,0,1,0
66495,0,0,1,0,0,0
63931,0,0,0,1,0,0
44580,0,0,0,0,0,1
20334,1,0,0,0,0,0
108335,0,1,0,0,0,0
104930,0,0,0,1,0,0
128565,0,0,1,0,0,0
94971,0,0,1,0,0,0
102590,0,0,1,0,0,0
5086,0,0,0,1,0,0
42104,0,0,0,0,1,0
85282,0,0,0,0,1,0
96927,0,0,1,0,0,0
27530,0,0,0,0,1,0
74815,0,0,1,0,0,0
75862,0,1,0,0,0,0
1679,0,0,0,0,1,0
46277,0,0,1,0,0,0
41680,0,1,0,0,0,0
39337,0,0,0,0,1,0
85207,0,0,0,0,1,0
50190,0,0,0,0,0,1
85567,0,0,0,0,1,0
77955,0,0,1,0,0,0
70814,0,0,1,0,0,0
52317,0,0,0,1,0,0
25941,0,0,0,0,1,0
40220,0,1,0,0,0,0
3421,0,0,0,0,1,0
57527,0,0,0,0,1,0
34251,0,1,0,0,0,0
97144,0,0,1,0,0,0
101383,0,0,0,0,1,0
41454,1,0,0,0,0,0
3593,0,0,1,0,0,0
34481,0,0,0,0,1,0
17732,1,0,0,0,0,0
26908,0,0,0,0,1,0
16952,0,0,0,0,1,0
39096,0,0,0,0,1,0
74207,0,0,0,0,1,0
24571,0,0,1,0,0,0
19658,0,0,1,0,0,0
108686,0,0,0,1,0,0
61371,0,0,0,0,1,0
66385,0,0,0,0,1,0
54092,0,0,0,0,1,0
103287,0,0,0,0,1,0
128131,0,0,0,0,1,0
59842,0,0,0,0,1,0
40417,0,0,0,0,1,0
118311,0,0,0,0,0,1
92488,0,0,0,0,1,0
6592,0,0,1,0,0,0
110301,0,0,0,1,0,0
97534,0,0,0,0,1,0
51784,0,0,0,1,0,0
86014,0,0,0,0,1,0
52589,0,0,0,0,1,0
74598,0,0,0,0,1,0
110357,0,0,1,0,0,0
121271,0,1,0,0,0,0
97431,0,0,0,1,0,0
103884,0,0,0,0,1,0
99180,0,0,0,0,1,0
43914,0,0,0,0,1,0
52843,0,0,0,0,1,0
27401,0,0,0,0,0,1
1638,0,0,0,0,1,0
52280,0,0,1,0,0,0
23285,0,0,0,1,0,0
33212,0,1,0,0,0,0
34420,0,0,0,0,1,0
118735,0,0,0,0,0,1
70066,1,0,0,0,0,0
51561,0,0,0,0,1,0
7544,1,0,0,0,0,0
71438,0,0,0,0,1,0
26561,0,0,0,0,0,1
84911,0,0,0,0,1,0
88808,0,0,0,0,1,0
19261,0,0,0,0,1,0
37048,0,0,0,0,1,0
8069,0,0,0,0,1,0
48600,0,0,0,0,1,0
119444,0,0,0,0,0,1
117373,0,0,0,0,1,0
89913,0,0,1,0,0,0
92948,0,1,0,0,0,0
90035,0,0,0,0,1,0
110697,0,0,0,0,1,0
58076,0,0,0,0,1,0
72294,0,0,0,1,0,0
5710,0,0,0,0,1,0
18194,0,0,0,1,0,0
65691,0,0,0,0,1,0
5118,1,0,0,0,0,0
103280,0,0,1,0,0,0
59350,0,0,1,0,0,0
121000,1,0,0,0,0,0
22125,0,0,0,0,0,1
64499,0,0,0,0,1,0
65222,0,0,0,0,1,0
77038,0,0,0,0,0,1
69602,0,0,0,0,1,0
53960,0,0,0,0,1,0
8719,0,0,0,0,1,0
42338,0,0,0,0,1,0
1402,0,0,0,0,1,0
33016,0,0,0,0,1,0
57455,0,1,0,0,0,0
88709,0,0,0,1,0,0
57048,1,0,0,0,0,0
21678,0,0,0,0,1,0
4316,0,0,0,0,1,0
90976,0,0,0,0,1,0
95495,0,0,0,0,0,1
110582,0,0,0,0,1,0
21442,0,0,0,1,0,0
43656,0,0,0,0,1,0
27022,0,0,0,0,1,0
117647,0,0,1,0,0,0
19792,0,0,0,0,1,0
24882,0,0,0,0,1,0
58603,0,0,0,0,1,0
79797,0,0,0,0,1,0
26058,0,0,0,0,1,0
117903,0,0,0,0,1,0
85307,0,1,0,0,0,0
59963,0,0,0,0,0,1
89957,0,0,0,1,0,0
10279,0,0,1,0,0,0
73430,0,0,0,0,1,0
26753,0,0,0,0,1,0
126040,0,0,0,0,1,0
15146,0,0,1,0,0,0
10592,1,0,0,0,0,0
90662,0,0,0,0,1,0
74496,0,0,0,1,0,0
106841,0,0,0,0,0,1
106544,0,0,0,0,1,0
4221,0,0,0,0,1,0
73971,0,0,0,0,1,0
129037,0,0,0,0,1,0
126492,0,0,0,0,1,0
96654,0,0,1,0,0,0
2706,0,0,0,0,1,0
64332,0,0,0,0,1,0
123040,0,0,0,0,1,0
93759,0,0,0,0,1,0
8288,0,0,0,0,1,0
76984,0,0,0,0,1,0
54804,0,0,0,0,1,0
69547,1,0,0,0,0,0
126462,0,0,0,1,0,0
108050,0,0,0,0,1,0
22853,0,0,1,0,0,0
120402,0,0,0,0,1,0
94121,0,0,0,0,0,1
14617,0,0,1,0,0,0
34382,0,0,0,0,1,0
82419,0,0,0,1,0,0
44059,0,1,0,0,0,0
28455,0,0,0,0,1,0
101409,0,0,0,0,1,0
117374,1,0,0,0,0,0
52751,0,0,0,0,1,0
111084,0,0,0,0,1,0
76875,0,1,0,0,0,0
125796,0,0,0,1,0,0
18644,0,0,1,0,0,0
44640,0,1,0,0,0,0
47816,0,0,0,0,1,0
80530,0,0,0,0,1,0
89667,0,0,0,0,1,0
72057,0,0,0,0,1,0
59279,0,0,0,0,1,0
62070,0,0,0,0,1,0
41695,1,0,0,0,0,0
16115,1,0,0,0,0,0
125974,0,1,0,0,0,0
120001,0,0,1,0,0,0
126281,0,0,1,0,0,0
16672,1,0,0,0,0,0
58191,0,0,0,0,1,0
53317,0,0,0,0,1,0
114553,0,0,0,0,1,0
113478,0,0,0,1,0,0
79328,0,0,0,0,1,0
37162,0,0,0,0,1,0
108520,0,0,0,1,0,0
118146,0,0,0,0,1,0
28320,0,0,0,0,1,0
27153,0,0,0,0,1,0
11000,0,0,1,0,0,0
49142,0,0,0,0,1,0
78500,0,0,0,1,0,0
14286,0,0,0,1,0,0
111574,0,1,0,0,0,0
62554,0,0,1,0,0,0
69765,0,0,0,0,1,0
45454,0,0,1,0,0,0
80056,0,0,1,0,0,0
42034,0,1,0,0,0,0
1231,0,0,1,0,0,0
111290,0,0,0,0,1,0
118886,1,0,0,0,0,0
108979,0,0,0,1,0,0
44904,0,0,0,0,1,0
13364,0,0,1,0,0,0
94038,0,0,1,0,0,0
85020,0,0,0,1,0,0
103403,0,0,0,0,1,0
32211,0,0,0,0,1,0
1566,0,0,0,0,1,0
66335,1,0,0,0,0,0
128791,1,0,0,0,0,0
69832,0,0,0,0,0,1
60689,0,0,1,0,0,0
65996,0,0,1,0,0,0
38372,0,0,0,0,0,1
31118,0,0,0,0,1,0
124338,0,1,0,0,0,0
107725,0,0,0,0,1,0
7654,0,0,1,0,0,0
49359,0,0,0,0,1,0
20395,0,0,0,0,1,0
108054,0,0,0,0,1,0
51051,0,0,0,0,1,0
31813,0,1,0,0,0,0
114577,0,0,0,0,0,1
12376,1,0,0,0,0,0
50078,0,0,0,0,1,0
17307,0,0,0,0,1,0
74251,0,0,0,0,1,0
77611,0,0,1,0,0,0
72961,0,1,0,0,0,0
114972,0,0,0,0,1,0
1221,0,0,1,0,0,0
40879,0,0,0,0,1,0
60702,0,0,1,0,0,0
100075,0,0,0,0,1,0
59709,0,0,1,0,0,0
123349,0,0,0,0,1,0
124588,0,0,1,0,0,0
109907,0,1,0,0,0,0
6016,0,0,0,0,1,0
74612,0,0,1,0,0,0
90137,0,0,0,0,1,0
57188,0,0,0,0,1,0
88357,0,0,0,0,1,0
72094,0,0,0,1,0,0
96004,0,0,0,0,1,0
13593,0,0,0,0,1,0
21084,0,0,0,0,1,0
77752,0,1,0,0,0,0
22162,0,0,0,0,1,0
99346,0,0,0,0,1,0
13090,1,0,0,0,0,0
128526,0,0,0,0,1,0
102533,0,0,0,0,1,0
59142,0,0,0,1,0,0
129623,0,0,0,0,1,0
16794,0,0,1,0,0,0
112900,0,0,1,0,0,0
118957,0,0,0,0,1,0
20680,0,0,0,0,1,0
21572,0,0,1,0,0,0
8246,0,0,1,0,0,0
65076,0,0,0,0,1,0
23451,0,0,1,0,0,0
5072,1,0,0,0,0,0
74100,0,0,0,0,1,0
59363,0,0,1,0,0,0
78360,1,0,0,0,0,0
102808,0,0,1,0,0,0
96192,0,0,0,0,1,0
105375,0,0,0,0,1,0
118109,0,0,0,0,1,0
101709,0,0,0,0,0,1
62171,0,0,0,0,0,1
7726,0,0,0,0,1,0
122387,0,0,0,0,1,0
4367,1,0,0,0,0,0
24500,0,0,0,0,1,0
110621,0,0,0,1,0,0
74817,1,0,0,0,0,0
113874,0,0,1,0,0,0
109501,0,0,0,1,0,0
1059,0,0,0,0,1,0
86098,0,0,0,0,1,0
29065,0,0,1,0,0,0
39620,1,0,0,0,0,0
19981,0,0,0,0,1,0
21701,0,0,1,0,0,0
79978,0,0,0,0,1,0
98041,0,0,0,0,1,0
75670,0,0,1,0,0,0
101992,0,0,0,0,1,0
63569,1,0,0,0,0,0
61162,0,0,0,1,0,0
107160,0,0,0,0,1,0
86539,0,0,0,0,1,0
15602,0,0,0,0,1,0
10997,0,0,0,0,1,0
49924,1,0,0,0,0,0
36078,0,0,0,0,1,0
97150,0,0,0,0,1,0
33887,1,0,0,0,0,0
58623,1,0,0,0,0,0
15486,0,0,0,0,1,0
38758,0,1,0,0,0,0
96726,1,0,0,0,0,0
50725,1,0,0,0,0,0
97011,0,0,0,0,1,0
38716,0,0,1,0,0,0
126421,0,0,1,0,0,0
93235,0,0,0,0,1,0
35124,0,1,0,0,0,0
35209,0,0,0,0,1,0
48633,1,0,0,0,0,0
53908,0,0,1,0,0,0
105384,0,0,0,0,1,0
36221,0,0,0,0,1,0
83655,0,0,0,0,1,0
74786,0,0,0,0,0,1
120729,0,0,0,0,1,0
28533,1,0,0,0,0,0
108528,0,0,0,0,1,0
80281,0,0,0,0,1,0
11746,1,0,0,0,0,0
81235,0,1,0,0,0,0
79320,0,0,0,0,1,0
107624,1,0,0,0,0,0
7953,0,0,0,0,0,1
86358,1,0,0,0,0,0
80548,0,0,0,0,1,0
85121,0,0,0,0,1,0
51590,0,1,0,0,0,0
94396,0,0,0,0,1,0
16409,0,0,0,1,0,0
108247,0,0,0,0,1,0
21589,0,0,0,0,1,0
41077,0,0,0,0,1,0
77262,0,0,0,1,0,0
82137,0,0,0,1,0,0
6884,0,0,0,0,1,0
11951,0,0,0,0,1,0
115313,1,0,0,0,0,0
56794,1,0,0,0,0,0
114470,0,0,0,0,1,0
53689,0,0,0,1,0,0
77890,0,0,0,0,1,0
2609,0,0,0,0,1,0
86463,0,0,0,0,1,0
111828,0,0,1,0,0,0
35598,0,0,0,0,1,0
102336,0,0,0,0,1,0
25985,0,0,1,0,0,0
23994,0,1,0,0,0,0
33308,0,0,0,0,1,0
28267,0,0,1,0,0,0
63660,0,0,0,0,1,0
8557,1,0,0,0,0,0
122423,0,0,1,0,0,0
32531,0,0,0,0,1,0
32263,0,0,0,1,0,0
110948,0,0,0,0,1,0
6996,0,0,0,0,1,0
67711,0,0,1,0,0,0
8853,0,0,0,1,0,0
127507,0,0,1,0,0,0
77743,0,0,1,0,0,0
114115,0,0,0,1,0,0
100856,0,0,1,0,0,0
7693,0,0,1,0,0,0
123295,0,0,0,0,1,0
89845,0,0,1,0,0,0
45886,0,0,0,0,1,0
83558,0,0,0,0,1,0
35106,0,0,1,0,0,0
58135,0,0,0,0,1,0
63336,1,0,0,0,0,0
76712,0,0,0,1,0,0
11337,0,0,0,0,1,0
40386,1,0,0,0,0,0
39421,0,0,0,0,1,0
117803,1,0,0,0,0,0
127046,0,0,0,0,1,0
65374,0,0,0,0,1,0
9350,0,0,0,0,0,1
95209,0,0,0,0,1,0
78251,0,0,1,0,0,0
13256,1,0,0,0,0,0
109297,0,0,0,0,0,1
18685,1,0,0,0,0,0
129780,0,0,0,0,1,0
9618,0,0,0,1,0,0
11650,0,0,0,0,1,0
788,0,0,0,0,1,0
59212,0,0,0,0,1,0
117878,0,0,0,0,0,1
119660,0,0,0,0,1,0
78964,0,0,0,0,1,0
103131,0,0,0,0,1,0
74939,1,0,0,0,0,0
75035,0,0,0,0,1,0
64111,0,0,0,0,1,0
29298,0,0,0,1,0,0
87868,1,0,0,0,0,0
39272,0,0,0,0,1,0
97921,0,0,1,0,0,0
109559,0,0,0,0,1,0
62533,0,0,0,0,1,0
43149,0,1,0,0,0,0
22182,1,0,0,0,0,0
20285,0,0,1,0,0,0
61307,0,0,1,0,0,0
5297,0,1,0,0,0,0
47087,0,0,0,0,1,0
58292,0,0,0,0,1,0
6465,0,0,0,1,0,0
66584,0,0,0,1,0,0
66129,0,0,0,0,1,0
35090,0,0,1,0,0,0
25193,0,1,0,0,0,0
56810,0,0,0,0,1,0
98368,0,0,0,0,1,0
100791,0,0,0,0,0,1
20585,0,0,0,0,1,0
23175,1,0,0,0,0,0
96637,0,0,0,0,1,0
42263,0,0,1,0,0,0
117412,0,0,1,0,0,0
79862,0,0,0,1,0,0
26945,0,0,0,0,1,0
14170,0,0,0,0,0,1
38125,1,0,0,0,0,0
113302,0,0,0,0,1,0
964,0,0,0,1,0,0
102437,0,0,0,1,0,0
13143,0,0,1,0,0,0
51958,0,0,0,0,1,0
115458,0,0,0,1,0,0
31567,0,0,1,0,0,0
83825,0,0,0,0,1,0
29226,0,0,0,0,0,1
33515,0,0,0,0,1,0
26549,0,0,0,0,1,0
102271,0,0,0,0,1,0
32375,1,0,0,0,0,0
96375,0,0,0,1,0,0
4315,1,0,0,0,0,0
24760,0,0,0,1,0,0
126616,0,0,0,0,1,0
689,0,0,1,0,0,0
105579,0,0,0,0,1,0
2945,0,0,0,0,1,0
108838,1,0,0,0,0,0
72363,0,0,0,1,0,0
70837,0,0,0,0,1,0
48939,1,0,0,0,0,0
16481,0,0,0,0,1,0
38058,0,0,0,0,1,0
13094,0,0,0,0,1,0
7116,0,0,0,0,1,0
71954,0,0,0,0,0,1
36206,0,0,0,1,0,0
758,0,0,0,1,0,0
14406,0,0,0,0,1,0
51338,0,0,0,0,1,0
20882,1,0,0,0,0,0
39741,0,0,1,0,0,0
100634,0,0,1,0,0,0
103201,0,0,1,0,0,0
128686,1,0,0,0,0,0
102597,0,0,0,0,1,0
83432,1,0,0,0,0,0
19863,0,0,1,0,0,0
19294,0,0,0,0,1,0
10766,0,0,0,0,1,0
45218,0,0,0,0,1,0
96518,0,0,1,0,0,0
123078,1,0,0,0,0,0
117142,0,0,0,0,1,0
5510,0,0,0,0,1,0
73459,0,0,0,0,0,1
95834,0,0,1,0,0,0
23529,0,0,1,0,0,0
53676,1,0,0,0,0,0
96796,0,0,0,0,1,0
38444,1,0,0,0,0,0
83858,0,0,0,0,1,0
22493,0,0,0,0,1,0
56496,0,0,0,0,1,0
24012,0,0,0,0,1,0
107979,1,0,0,0,0,0
117907,0,0,0,0,1,0
70818,0,0,0,0,1,0
98677,0,0,0,0,1,0
83415,0,0,0,0,1,0
38352,0,0,0,1,0,0
15035,0,0,0,1,0,0
7858,0,0,0,0,1,0
62378,0,0,1,0,0,0
54956,0,0,1,0,0,0
43676,0,0,0,0,1,0
126664,0,0,1,0,0,0
56047,0,0,1,0,0,0
16129,0,0,0,1,0,0
11499,0,0,1,0,0,0
39691,0,0,0,0,1,0
3607,0,0,0,0,0,1
5531,0,0,0,1,0,0
41809,1,0,0,0,0,0
89274,0,0,0,0,1,0
27162,0,0,0,0,1,0
30784,0,0,0,0,1,0
